,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,home_recent_win_rate,away_recent_win_rate,home_vs_away_win_rate,is_neutral
2237,2020-10-13,Ecuador,Uruguay,4,2,FIFA World Cup qualification,Quito,Ecuador,False,home_win,0.0,0.8,0.0,0
2238,2020-10-13,Venezuela,Paraguay,0,1,FIFA World Cup qualification,Mérida,Venezuela,False,away_win,0.0,0.0,0.0,0
2239,2020-10-13,Peru,Brazil,2,4,FIFA World Cup qualification,Lima,Peru,False,away_win,0.2,0.8,0.0,0
2240,2020-10-13,Chile,Colombia,2,2,FIFA World Cup qualification,Santiago,Chile,False,draw,0.0,0.6,0.0,0
2300,2020-11-12,Argentina,Paraguay,1,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,draw,0.6,0.2,0.0,0
2299,2020-11-12,Bolivia,Ecuador,2,3,FIFA World Cup qualification,La Paz,Bolivia,False,away_win,0.0,0.2,0.0,0
2314,2020-11-13,Colombia,Uruguay,0,3,FIFA World Cup qualification,Barranquilla,Colombia,False,away_win,0.6,0.6,0.0,0
2315,2020-11-13,Chile,Peru,2,0,FIFA World Cup qualification,Santiago,Chile,False,home_win,0.0,0.2,0.0,0
2316,2020-11-13,Brazil,Venezuela,1,0,FIFA World Cup qualification,São Paulo,Brazil,False,home_win,0.8,0.0,0.0,0
2387,2020-11-17,Ecuador,Colombia,6,1,FIFA World Cup qualification,Quito,Ecuador,False,home_win,0.4,0.4,0.0,0
2388,2020-11-17,Venezuela,Chile,2,1,FIFA World Cup qualification,Caracas,Venezuela,False,home_win,0.0,0.2,0.0,0
2389,2020-11-17,Peru,Argentina,0,2,FIFA World Cup qualification,Lima,Peru,False,away_win,0.2,0.6,0.0,0
2390,2020-11-17,Paraguay,Bolivia,2,2,FIFA World Cup qualification,Asunción,Paraguay,False,draw,0.2,0.0,0.0,0
2391,2020-11-17,Uruguay,Brazil,0,2,FIFA World Cup qualification,Montevideo,Uruguay,False,away_win,0.6,0.8,0.0,0
2421,2020-12-04,Qatar,Bangladesh,5,0,FIFA World Cup qualification,Doha,Qatar,False,home_win,0.8,0.0,0.2,0
2458,2021-03-24,Slovenia,Croatia,1,0,FIFA World Cup qualification,Ljubljana,Slovenia,False,home_win,0.0,0.4,0.0,0
2457,2021-03-24,Malta,Russia,1,3,FIFA World Cup qualification,Ta' Qali,Malta,False,away_win,0.0,0.4,0.0,0
2456,2021-03-24,Latvia,Montenegro,1,2,FIFA World Cup qualification,Riga,Latvia,False,away_win,0.0,0.0,0.0,0
2455,2021-03-24,Gibraltar,Norway,0,3,FIFA World Cup qualification,Gibraltar,Gibraltar,False,away_win,0.0,0.0,0.0,0
2454,2021-03-24,Turkey,Netherlands,4,2,FIFA World Cup qualification,Istanbul,Turkey,False,home_win,0.0,0.0,0.0,0
2453,2021-03-24,Estonia,Czech Republic,2,6,FIFA World Cup qualification,Lublin,Poland,True,away_win,0.0,0.0,0.0,1
2452,2021-03-24,Belgium,Wales,3,1,FIFA World Cup qualification,Leuven,Belgium,False,home_win,0.8,0.0,0.0,0
2451,2021-03-24,Finland,Bosnia and Herzegovina,2,2,FIFA World Cup qualification,Helsinki,Finland,False,draw,0.0,0.0,0.0,0
2459,2021-03-24,Cyprus,Slovakia,0,0,FIFA World Cup qualification,Nicosia,Cyprus,False,draw,0.0,0.0,0.0,0
2449,2021-03-24,Serbia,Republic of Ireland,3,2,FIFA World Cup qualification,Belgrade,Serbia,False,home_win,0.2,0.0,0.0,0
2443,2021-03-24,Antigua and Barbuda,Montserrat,2,2,FIFA World Cup qualification,Willemstad,Curaçao,True,draw,0.0,0.0,0.0,1
2444,2021-03-24,Suriname,Cayman Islands,3,0,FIFA World Cup qualification,Paramaribo,Suriname,False,home_win,0.0,0.0,0.0,0
2445,2021-03-24,Guatemala,Cuba,1,0,FIFA World Cup qualification,Guatemala City,Guatemala,False,home_win,0.0,0.0,0.0,0
2450,2021-03-24,France,Ukraine,1,1,FIFA World Cup qualification,Paris,France,False,draw,0.8,0.0,0.0,0
2447,2021-03-24,Saint Kitts and Nevis,Puerto Rico,1,0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,True,home_win,0.0,0.0,0.0,1
2448,2021-03-24,Portugal,Azerbaijan,1,0,FIFA World Cup qualification,Turin,Italy,True,home_win,0.2,0.0,0.0,1
2446,2021-03-24,Dominican Republic,Dominica,1,0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,False,home_win,0.0,0.0,0.0,0
2500,2021-03-25,Tajikistan,Mongolia,3,0,FIFA World Cup qualification,Dushanbe,Tajikistan,False,home_win,0.4,0.2,0.2,0
2483,2021-03-25,Scotland,Austria,2,2,FIFA World Cup qualification,Glasgow,Scotland,False,draw,0.0,0.0,0.0,0
2489,2021-03-25,Liechtenstein,Armenia,0,1,FIFA World Cup qualification,Vaduz,Liechtenstein,False,away_win,0.0,0.0,0.0,0
2488,2021-03-25,Germany,Iceland,3,0,FIFA World Cup qualification,Duisburg,Germany,False,home_win,0.2,0.0,0.0,0
2487,2021-03-25,Hungary,Poland,3,3,FIFA World Cup qualification,Budapest,Hungary,False,draw,0.0,0.2,0.0,0
2486,2021-03-25,Andorra,Albania,0,1,FIFA World Cup qualification,Andorra la Vella,Andorra,False,away_win,0.0,0.0,0.0,0
2485,2021-03-25,England,San Marino,5,0,FIFA World Cup qualification,London,England,False,home_win,0.2,0.0,0.0,0
2484,2021-03-25,Moldova,Faroe Islands,1,1,FIFA World Cup qualification,Chișinău,Moldova,False,draw,0.0,0.0,0.0,0
2482,2021-03-25,Israel,Denmark,0,2,FIFA World Cup qualification,Tel Aviv,Israel,False,away_win,0.0,0.2,0.0,0
2490,2021-03-25,Romania,North Macedonia,3,2,FIFA World Cup qualification,Bucharest,Romania,False,home_win,0.0,0.0,0.0,0
2480,2021-03-25,Bulgaria,Switzerland,1,3,FIFA World Cup qualification,Sofia,Bulgaria,False,away_win,0.0,0.2,0.0,0
2473,2021-03-25,Canada,Bermuda,5,1,FIFA World Cup qualification,Orlando,United States,True,home_win,0.0,0.0,0.0,1
2474,2021-03-25,Curaçao,Saint Vincent and the Grenadines,5,0,FIFA World Cup qualification,Willemstad,Curaçao,False,home_win,0.0,0.0,0.0,0
2475,2021-03-25,Panama,Barbados,1,0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,home_win,0.0,0.0,0.0,1
2472,2021-03-25,El Salvador,Grenada,2,0,FIFA World Cup qualification,San Salvador,El Salvador,False,home_win,0.0,0.0,0.0,0
2477,2021-03-25,Trinidad and Tobago,Guyana,3,0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,True,home_win,0.0,0.0,0.0,1
2478,2021-03-25,Spain,Greece,1,1,FIFA World Cup qualification,Granada,Spain,False,draw,0.2,0.0,0.0,0
2479,2021-03-25,Sweden,Georgia,1,0,FIFA World Cup qualification,Stockholm,Sweden,False,home_win,0.6,0.0,0.0,0
2476,2021-03-25,Haiti,Belize,2,0,FIFA World Cup qualification,Port-au-Prince,Haiti,False,home_win,0.0,0.0,0.0,0
2481,2021-03-25,Italy,Northern Ireland,2,0,FIFA World Cup qualification,Parma,Italy,False,home_win,0.0,0.0,0.0,0
2520,2021-03-27,Belarus,Estonia,4,2,FIFA World Cup qualification,Minsk,Belarus,False,home_win,0.0,0.0,0.0,0
2527,2021-03-27,Slovakia,Malta,2,2,FIFA World Cup qualification,Trnava,Slovakia,False,draw,0.0,0.0,0.0,0
2526,2021-03-27,Croatia,Cyprus,1,0,FIFA World Cup qualification,Rijeka,Croatia,False,home_win,0.2,0.0,0.0,0
2525,2021-03-27,Russia,Slovenia,2,1,FIFA World Cup qualification,Sochi,Russia,False,home_win,0.4,0.2,0.0,0
2524,2021-03-27,Norway,Turkey,0,3,FIFA World Cup qualification,Málaga,Spain,True,away_win,0.2,0.2,0.0,1
2523,2021-03-27,Netherlands,Latvia,2,0,FIFA World Cup qualification,Amsterdam,Netherlands,False,home_win,0.0,0.0,0.0,0
2522,2021-03-27,Montenegro,Gibraltar,4,1,FIFA World Cup qualification,Podgorica,Montenegro,False,home_win,0.2,0.0,0.0,0
2521,2021-03-27,Czech Republic,Belgium,1,1,FIFA World Cup qualification,Prague,Czech Republic,False,draw,0.2,0.8,0.0,0
2519,2021-03-27,Serbia,Portugal,2,2,FIFA World Cup qualification,Belgrade,Serbia,False,draw,0.4,0.4,0.0,0
2517,2021-03-27,Bahamas,Saint Kitts and Nevis,0,4,FIFA World Cup qualification,Nassau,Bahamas,False,away_win,0.0,0.2,0.0,0
2516,2021-03-27,Turks and Caicos Islands,Nicaragua,0,7,FIFA World Cup qualification,San Cristóbal,Dominican Republic,True,away_win,0.0,0.0,0.0,1
2515,2021-03-27,Anguilla,Dominican Republic,0,6,FIFA World Cup qualification,Fort Lauderdale,United States,True,away_win,0.0,0.2,0.0,1
2514,2021-03-27,British Virgin Islands,Guatemala,0,3,FIFA World Cup qualification,Willemstad,Curaçao,True,away_win,0.0,0.2,0.0,1
2513,2021-03-27,Aruba,Suriname,0,6,FIFA World Cup qualification,Bradenton,United States,True,away_win,0.0,0.2,0.0,1
2512,2021-03-27,United States Virgin Islands,Antigua and Barbuda,0,3,FIFA World Cup qualification,Saint Croix,United States Virgin Islands,False,away_win,0.0,0.0,0.0,0
2518,2021-03-27,Republic of Ireland,Luxembourg,0,1,FIFA World Cup qualification,Dublin,Republic of Ireland,False,away_win,0.0,0.0,0.0,0
2550,2021-03-28,Romania,Germany,0,1,FIFA World Cup qualification,Bucharest,Romania,False,away_win,0.2,0.4,0.0,0
2549,2021-03-28,North Macedonia,Liechtenstein,5,0,FIFA World Cup qualification,Skopje,North Macedonia,False,home_win,0.0,0.0,0.0,0
2548,2021-03-28,Armenia,Iceland,2,0,FIFA World Cup qualification,Yerevan,Armenia,False,home_win,0.2,0.0,0.0,0
2547,2021-03-28,San Marino,Hungary,0,3,FIFA World Cup qualification,Serravalle,San Marino,False,away_win,0.0,0.0,0.0,0
2546,2021-03-28,Poland,Andorra,3,0,FIFA World Cup qualification,Warsaw,Poland,False,home_win,0.2,0.0,0.0,0
2545,2021-03-28,Albania,England,0,2,FIFA World Cup qualification,Tirana,Albania,False,away_win,0.2,0.4,0.0,0
2544,2021-03-28,Israel,Scotland,1,1,FIFA World Cup qualification,Tel Aviv,Israel,False,draw,0.0,0.0,0.0,0
2543,2021-03-28,Austria,Faroe Islands,3,1,FIFA World Cup qualification,Vienna,Austria,False,home_win,0.0,0.0,0.0,0
2542,2021-03-28,Denmark,Moldova,8,0,FIFA World Cup qualification,Herning,Denmark,False,home_win,0.4,0.0,0.0,0
2539,2021-03-28,Bulgaria,Italy,0,2,FIFA World Cup qualification,Sofia,Bulgaria,False,away_win,0.0,0.2,0.0,0
2540,2021-03-28,Kazakhstan,France,0,2,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,False,away_win,0.0,0.8,0.0,0
2538,2021-03-28,Switzerland,Lithuania,1,0,FIFA World Cup qualification,St. Gallen,Switzerland,False,home_win,0.4,0.0,0.0,0
2537,2021-03-28,Kosovo,Sweden,0,3,FIFA World Cup qualification,Pristina,Kosovo,False,away_win,0.0,0.6,0.0,0
2536,2021-03-28,Georgia,Spain,1,2,FIFA World Cup qualification,Tbilisi,Georgia,False,away_win,0.0,0.2,0.0,0
2535,2021-03-28,Puerto Rico,Trinidad and Tobago,1,1,FIFA World Cup qualification,Mayagüez,Puerto Rico,False,draw,0.0,0.2,0.0,0
2534,2021-03-28,Dominica,Panama,1,2,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,away_win,0.0,0.2,0.0,1
2533,2021-03-28,Cuba,Curaçao,1,2,FIFA World Cup qualification,Guatemala City,Guatemala,True,away_win,0.0,0.2,0.0,1
2532,2021-03-28,Montserrat,El Salvador,1,1,FIFA World Cup qualification,Willemstad,Curaçao,True,draw,0.0,0.2,0.0,1
2541,2021-03-28,Ukraine,Finland,1,1,FIFA World Cup qualification,Kyiv,Ukraine,False,draw,0.0,0.0,0.0,0
2561,2021-03-29,Cayman Islands,Canada,0,11,FIFA World Cup qualification,Bradenton,United States,True,away_win,0.0,0.2,0.0,1
2592,2021-03-30,Japan,Mongolia,14,0,FIFA World Cup qualification,Chiba,Japan,False,home_win,0.8,0.0,0.2,0
2591,2021-03-30,Saudi Arabia,Palestine,5,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,home_win,0.6,0.2,0.0,0
2590,2021-03-30,Slovakia,Russia,2,1,FIFA World Cup qualification,Trnava,Slovakia,False,home_win,0.0,0.4,0.0,0
2589,2021-03-30,Croatia,Malta,3,0,FIFA World Cup qualification,Rijeka,Croatia,False,home_win,0.4,0.0,0.0,0
2588,2021-03-30,Cyprus,Slovenia,1,0,FIFA World Cup qualification,Nicosia,Cyprus,False,home_win,0.0,0.2,0.0,0
2587,2021-03-30,Turkey,Latvia,3,3,FIFA World Cup qualification,Istanbul,Turkey,False,draw,0.4,0.0,0.0,0
2586,2021-03-30,Montenegro,Norway,0,1,FIFA World Cup qualification,Podgorica,Montenegro,False,away_win,0.4,0.2,0.0,0
2585,2021-03-30,Gibraltar,Netherlands,0,7,FIFA World Cup qualification,Gibraltar,Gibraltar,False,away_win,0.0,0.2,0.0,0
2584,2021-03-30,Belgium,Belarus,8,0,FIFA World Cup qualification,Leuven,Belgium,False,home_win,0.6,0.2,0.0,0
2582,2021-03-30,Luxembourg,Portugal,1,3,FIFA World Cup qualification,Luxembourg,Luxembourg,False,away_win,0.2,0.4,0.0,0
2581,2021-03-30,Azerbaijan,Serbia,1,2,FIFA World Cup qualification,Baku,Azerbaijan,False,away_win,0.0,0.4,0.0,0
2580,2021-03-30,Guyana,Bahamas,4,0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,home_win,0.0,0.0,0.0,1
2579,2021-03-30,Belize,Turks and Caicos Islands,5,0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,True,home_win,0.0,0.0,0.0,1
2578,2021-03-30,Barbados,Anguilla,1,0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,home_win,0.0,0.0,0.0,1
2577,2021-03-30,Saint Vincent and the Grenadines,British Virgin Islands,3,0,FIFA World Cup qualification,Willemstad,Curaçao,True,home_win,0.0,0.0,0.0,1
2576,2021-03-30,Bermuda,Aruba,5,0,FIFA World Cup qualification,Bradenton,United States,True,home_win,0.0,0.0,0.0,1
2575,2021-03-30,Grenada,United States Virgin Islands,1,0,FIFA World Cup qualification,St. George's,Grenada,False,home_win,0.0,0.0,0.0,0
2583,2021-03-30,Wales,Czech Republic,1,0,FIFA World Cup qualification,Cardiff,Wales,False,home_win,0.0,0.2,0.0,0
2612,2021-03-31,Moldova,Israel,1,4,FIFA World Cup qualification,Chișinău,Moldova,False,away_win,0.0,0.0,0.0,0
2617,2021-03-31,Germany,North Macedonia,1,2,FIFA World Cup qualification,Duisburg,Germany,False,away_win,0.6,0.2,0.0,0
2616,2021-03-31,Armenia,Romania,3,2,FIFA World Cup qualification,Yerevan,Armenia,False,home_win,0.4,0.2,0.0,0
2615,2021-03-31,San Marino,Albania,0,2,FIFA World Cup qualification,Serravalle,San Marino,False,away_win,0.0,0.2,0.0,0
2614,2021-03-31,Andorra,Hungary,1,4,FIFA World Cup qualification,Andorra la Vella,Andorra,False,away_win,0.0,0.2,0.0,0
2613,2021-03-31,England,Poland,2,1,FIFA World Cup qualification,London,England,False,home_win,0.6,0.4,0.0,0
2611,2021-03-31,Austria,Denmark,0,4,FIFA World Cup qualification,Vienna,Austria,False,away_win,0.2,0.4,0.0,0
2618,2021-03-31,Liechtenstein,Iceland,1,4,FIFA World Cup qualification,Vaduz,Liechtenstein,False,away_win,0.0,0.0,0.0,0
2609,2021-03-31,Ukraine,Kazakhstan,1,1,FIFA World Cup qualification,Kyiv,Ukraine,False,draw,0.0,0.0,0.0,0
2608,2021-03-31,Bosnia and Herzegovina,France,0,1,FIFA World Cup qualification,Sarajevo,Bosnia and Herzegovina,False,away_win,0.0,0.8,0.0,0
2607,2021-03-31,Lithuania,Italy,0,2,FIFA World Cup qualification,Vilnius,Lithuania,False,away_win,0.0,0.4,0.0,0
2606,2021-03-31,Northern Ireland,Bulgaria,0,0,FIFA World Cup qualification,Belfast,Northern Ireland,False,draw,0.0,0.0,0.0,0
2605,2021-03-31,Greece,Georgia,1,1,FIFA World Cup qualification,Thessaloniki,Greece,False,draw,0.0,0.0,0.0,0
2604,2021-03-31,Spain,Kosovo,3,1,FIFA World Cup qualification,Seville,Spain,False,home_win,0.4,0.0,0.0,0
2610,2021-03-31,Scotland,Faroe Islands,4,0,FIFA World Cup qualification,Glasgow,Scotland,False,home_win,0.0,0.0,0.0,0
2627,2021-05-28,Japan,Myanmar,10,0,FIFA World Cup qualification,Chiba,Japan,False,home_win,1.0,0.4,0.2,0
2636,2021-05-30,China PR,Guam,7,0,FIFA World Cup qualification,Suzhou,China PR,False,home_win,0.4,0.0,0.2,0
2658,2021-06-02,Puerto Rico,Bahamas,7,0,FIFA World Cup qualification,Mayagüez,Puerto Rico,False,home_win,0.0,0.0,0.0,0
2657,2021-06-02,Dominica,Anguilla,3,0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,home_win,0.0,0.0,0.0,1
2654,2021-06-02,Montserrat,United States Virgin Islands,4,0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,True,home_win,0.0,0.0,0.0,1
2655,2021-06-02,Cayman Islands,Aruba,1,3,FIFA World Cup qualification,Bradenton,United States,True,away_win,0.0,0.0,0.0,1
2656,2021-06-02,Cuba,British Virgin Islands,5,0,FIFA World Cup qualification,Guatemala City,Guatemala,True,home_win,0.0,0.0,0.0,1
2674,2021-06-03,Bolivia,Venezuela,3,1,FIFA World Cup qualification,La Paz,Bolivia,False,home_win,0.0,0.2,0.0,0
2678,2021-06-03,Kuwait,Australia,0,3,FIFA World Cup qualification,Kuwait City,Kuwait,False,away_win,0.6,0.8,0.0,0
2679,2021-06-03,Qatar,India,1,0,FIFA World Cup qualification,Doha,Qatar,False,home_win,0.8,0.0,0.0,0
2676,2021-06-03,Argentina,Chile,1,1,FIFA World Cup qualification,Santiago del Estero,Argentina,False,draw,0.6,0.2,0.0,0
2675,2021-06-03,Uruguay,Paraguay,0,0,FIFA World Cup qualification,Montevideo,Uruguay,False,draw,0.4,0.2,0.0,0
2673,2021-06-03,Thailand,Indonesia,2,2,FIFA World Cup qualification,Dubai,United Arab Emirates,True,draw,0.4,0.0,0.2,1
2677,2021-06-03,Peru,Colombia,0,3,FIFA World Cup qualification,Lima,Peru,False,away_win,0.2,0.2,0.0,0
2671,2021-06-03,Bangladesh,Afghanistan,1,1,FIFA World Cup qualification,Doha,Qatar,True,draw,0.0,0.2,0.0,1
2670,2021-06-03,Palestine,Singapore,4,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,True,home_win,0.0,0.4,0.0,1
2669,2021-06-03,Bahrain,Cambodia,8,0,FIFA World Cup qualification,Riffa,Bahrain,False,home_win,0.4,0.0,0.2,0
2668,2021-06-03,Iran,Hong Kong,3,1,FIFA World Cup qualification,Arad,Iran,False,home_win,0.4,0.2,0.2,0
2667,2021-06-03,Nepal,Taiwan,2,0,FIFA World Cup qualification,Kuwait City,Kuwait,True,home_win,0.2,0.0,0.2,1
2672,2021-06-03,United Arab Emirates,Malaysia,4,0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,home_win,0.4,0.6,0.2,0
2698,2021-06-04,Brazil,Ecuador,2,0,FIFA World Cup qualification,Porto Alegre,Brazil,False,home_win,0.8,0.6,0.0,0
2697,2021-06-04,Saint Kitts and Nevis,Guyana,3,0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False,home_win,0.4,0.2,0.0,0
2696,2021-06-04,Nicaragua,Belize,3,0,FIFA World Cup qualification,Managua,Nicaragua,False,home_win,0.2,0.2,0.0,0
2695,2021-06-04,Dominican Republic,Barbados,1,1,FIFA World Cup qualification,Santo Domingo,Dominican Republic,False,draw,0.4,0.2,0.0,0
2693,2021-06-04,Suriname,Bermuda,6,0,FIFA World Cup qualification,Paramaribo,Suriname,False,home_win,0.4,0.2,0.0,0
2692,2021-06-04,Antigua and Barbuda,Grenada,1,0,FIFA World Cup qualification,North Sound,Antigua and Barbuda,False,home_win,0.2,0.2,0.0,0
2691,2021-06-04,Maldives,Syria,0,4,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,away_win,0.4,1.0,0.0,1
2694,2021-06-04,Guatemala,Saint Vincent and the Grenadines,10,0,FIFA World Cup qualification,Guatemala City,Guatemala,False,home_win,0.4,0.2,0.0,0
2714,2021-06-05,Panama,Anguilla,13,0,FIFA World Cup qualification,Panama City,Panama,False,home_win,0.4,0.0,0.0,0
2716,2021-06-05,Bahamas,Trinidad and Tobago,0,0,FIFA World Cup qualification,Nassau,Bahamas,False,draw,0.0,0.2,0.0,0
2715,2021-06-05,Turks and Caicos Islands,Haiti,0,10,FIFA World Cup qualification,Providenciales,Turks and Caicos Islands,False,away_win,0.0,0.2,0.0,0
2713,2021-06-05,British Virgin Islands,Curaçao,0,8,FIFA World Cup qualification,Guatemala City,Guatemala,True,away_win,0.0,0.4,0.0,1
2708,2021-06-05,Saudi Arabia,Yemen,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,home_win,0.6,0.2,0.0,0
2711,2021-06-05,United States Virgin Islands,El Salvador,0,7,FIFA World Cup qualification,Saint Croix,United States Virgin Islands,False,away_win,0.0,0.2,0.0,0
2710,2021-06-05,South Korea,Turkmenistan,5,0,FIFA World Cup qualification,Goyang,South Korea,False,home_win,0.6,0.6,0.2,0
2709,2021-06-05,Lebanon,Sri Lanka,3,2,FIFA World Cup qualification,Goyang,South Korea,True,home_win,0.4,0.0,0.2,1
2712,2021-06-05,Aruba,Canada,0,7,FIFA World Cup qualification,Bradenton,United States,True,away_win,0.2,0.4,0.0,1
2741,2021-06-07,Kyrgyzstan,Mongolia,0,1,FIFA World Cup qualification,Osaka,Japan,True,away_win,0.4,0.0,0.2,1
2746,2021-06-07,Qatar,Oman,1,0,FIFA World Cup qualification,Doha,Qatar,False,home_win,1.0,0.8,0.2,0
2745,2021-06-07,Bahrain,Iran,0,3,FIFA World Cup qualification,Riffa,Bahrain,False,away_win,0.6,0.6,0.2,0
2744,2021-06-07,Vietnam,Indonesia,4,0,FIFA World Cup qualification,Dubai,United Arab Emirates,True,home_win,0.6,0.0,0.2,1
2742,2021-06-07,Japan,Tajikistan,4,1,FIFA World Cup qualification,Suita,Japan,False,home_win,1.0,0.4,0.2,0
2740,2021-06-07,Bangladesh,India,0,2,FIFA World Cup qualification,Doha,Qatar,True,away_win,0.0,0.0,0.0,1
2743,2021-06-07,United Arab Emirates,Thailand,3,1,FIFA World Cup qualification,Dubai,United Arab Emirates,False,home_win,0.6,0.4,0.0,0
2738,2021-06-07,Iraq,Cambodia,4,1,FIFA World Cup qualification,Arad,Iran,True,home_win,0.6,0.0,0.2,1
2737,2021-06-07,Australia,Taiwan,5,1,FIFA World Cup qualification,Kuwait City,Kuwait,True,home_win,1.0,0.0,0.2,1
2739,2021-06-07,Uzbekistan,Singapore,5,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,True,home_win,0.6,0.4,0.2,1
2736,2021-06-07,Nepal,Jordan,0,3,FIFA World Cup qualification,Kuwait City,Kuwait,True,away_win,0.4,0.6,0.0,1
2735,2021-06-07,China PR,Philippines,2,0,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,home_win,0.6,0.4,0.0,1
2734,2021-06-07,Guam,Syria,0,3,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,away_win,0.0,1.0,0.0,1
2772,2021-06-08,Venezuela,Uruguay,0,0,FIFA World Cup qualification,Caracas,Venezuela,False,draw,0.2,0.4,0.0,0
2771,2021-06-08,Colombia,Argentina,2,2,FIFA World Cup qualification,Barranquilla,Colombia,False,draw,0.4,0.6,0.0,0
2770,2021-06-08,Ecuador,Peru,1,2,FIFA World Cup qualification,Quito,Ecuador,False,away_win,0.6,0.0,0.0,0
2769,2021-06-08,Trinidad and Tobago,Saint Kitts and Nevis,2,0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,home_win,0.2,0.6,0.0,1
2768,2021-06-08,Guyana,Puerto Rico,0,2,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,True,away_win,0.2,0.2,0.0,1
2767,2021-06-08,Haiti,Nicaragua,1,0,FIFA World Cup qualification,Port-au-Prince,Haiti,False,home_win,0.4,0.4,0.0,0
2766,2021-06-08,Panama,Dominican Republic,3,0,FIFA World Cup qualification,Panama City,Panama,False,home_win,0.6,0.4,0.0,0
2763,2021-06-08,Saint Vincent and the Grenadines,Cuba,0,1,FIFA World Cup qualification,St. George's,Grenada,True,away_win,0.2,0.2,0.0,1
2764,2021-06-08,Curaçao,Guatemala,0,0,FIFA World Cup qualification,Willemstad,Curaçao,False,draw,0.6,0.6,0.0,0
2773,2021-06-08,Paraguay,Brazil,0,2,FIFA World Cup qualification,Asunción,Paraguay,False,away_win,0.2,1.0,0.0,0
2762,2021-06-08,Bermuda,Cayman Islands,1,1,FIFA World Cup qualification,Bradenton,United States,True,draw,0.2,0.0,0.0,1
2761,2021-06-08,Canada,Suriname,4,0,FIFA World Cup qualification,Bridgeview,United States,True,home_win,0.6,0.6,0.0,1
2760,2021-06-08,El Salvador,Antigua and Barbuda,3,0,FIFA World Cup qualification,San Salvador,El Salvador,False,home_win,0.4,0.4,0.0,0
2759,2021-06-08,Grenada,Montserrat,1,2,FIFA World Cup qualification,St. George's,Grenada,False,away_win,0.2,0.2,0.0,0
2765,2021-06-08,Barbados,Dominica,1,1,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,draw,0.2,0.2,0.0,1
2774,2021-06-08,Chile,Bolivia,1,1,FIFA World Cup qualification,Santiago,Chile,False,draw,0.2,0.2,0.0,0
2779,2021-06-09,South Korea,Sri Lanka,5,0,FIFA World Cup qualification,Goyang,South Korea,False,home_win,0.6,0.0,0.2,0
2775,2021-06-09,Turkmenistan,Lebanon,3,2,FIFA World Cup qualification,Goyang,South Korea,True,home_win,0.4,0.6,0.0,1
2800,2021-06-11,United Arab Emirates,Indonesia,5,0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,home_win,0.6,0.0,0.2,0
2799,2021-06-11,Saudi Arabia,Singapore,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,home_win,0.8,0.2,0.2,0
2791,2021-06-11,Malaysia,Vietnam,1,2,FIFA World Cup qualification,Dubai,United Arab Emirates,True,away_win,0.4,0.8,0.0,1
2789,2021-06-11,Afghanistan,Oman,1,2,FIFA World Cup qualification,Doha,Qatar,True,away_win,0.2,0.6,0.0,1
2788,2021-06-11,Yemen,Uzbekistan,0,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,True,away_win,0.2,0.8,0.0,1
2790,2021-06-11,Myanmar,Kyrgyzstan,1,8,FIFA World Cup qualification,Osaka,Japan,True,away_win,0.4,0.4,0.0,1
2786,2021-06-11,Cambodia,Iran,0,10,FIFA World Cup qualification,Isa Town,Bahrain,True,away_win,0.0,0.6,0.0,1
2785,2021-06-11,Kuwait,Jordan,0,0,FIFA World Cup qualification,Kuwait City,Kuwait,False,draw,0.4,0.6,0.0,0
2784,2021-06-11,Nepal,Australia,0,3,FIFA World Cup qualification,Kuwait City,Kuwait,True,away_win,0.2,1.0,0.0,1
2783,2021-06-11,China PR,Maldives,5,0,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,home_win,0.6,0.2,0.2,1
